Student ID,student_name,gender,year,school_name,reading_score,maths_score,School ID,type,size,budget,spending_bins
15219,Donald Ramos,M,11,Wilson High School,96,54,5,Independent,2283,1319574,<$585
15220,Andrea Brandt,F,9,Wilson High School,80,53,5,Independent,2283,1319574,<$585
15221,Joseph Taylor,M,9,Wilson High School,68,62,5,Independent,2283,1319574,<$585
15222,Joseph Sanders,M,12,Wilson High School,56,56,5,Independent,2283,1319574,<$585
15223,Christine Stevens,F,12,Wilson High School,92,91,5,Independent,2283,1319574,<$585
15224,Jordan Foley,M,9,Wilson High School,89,49,5,Independent,2283,1319574,<$585
15225,Dawn Bowers,F,12,Wilson High School,85,61,5,Independent,2283,1319574,<$585
15226,Robert Ramirez,M,11,Wilson High School,82,47,5,Independent,2283,1319574,<$585
15227,Rodney Novak,M,10,Wilson High School,61,84,5,Independent,2283,1319574,<$585
15228,Jessica Anderson,F,12,Wilson High School,99,44,5,Independent,2283,1319574,<$585
15229,Ariana Carpenter,F,11,Wilson High School,71,86,5,Independent,2283,1319574,<$585
15230,Michelle Olson,F,11,Wilson High School,49,63,5,Independent,2283,1319574,<$585
15231,Jacob Suarez,M,9,Wilson High School,47,45,5,Independent,2283,1319574,<$585
15232,Chelsea Coleman,F,10,Wilson High School,51,47,5,Independent,2283,1319574,<$585
15233,James Davis,M,9,Wilson High School,80,91,5,Independent,2283,1319574,<$585
15234,Holly Page,F,9,Wilson High School,69,98,5,Independent,2283,1319574,<$585
15235,Scott Mcdonald,M,10,Wilson High School,51,51,5,Independent,2283,1319574,<$585
15236,James Guerra,M,11,Wilson High School,77,78,5,Independent,2283,1319574,<$585
15237,Alexander Williams,M,11,Wilson High School,93,74,5,Independent,2283,1319574,<$585
15238,Angel Pratt,M,9,Wilson High School,52,66,5,Independent,2283,1319574,<$585
15239,Monica Moreno,F,11,Wilson High School,87,90,5,Independent,2283,1319574,<$585
15240,Johnny Kelly,M,11,Wilson High School,78,87,5,Independent,2283,1319574,<$585
15241,Jennifer Stafford,F,10,Wilson High School,55,83,5,Independent,2283,1319574,<$585
15242,Jordan Taylor,F,11,Wilson High School,80,60,5,Independent,2283,1319574,<$585
15243,David Johnson Jr.,M,10,Wilson High School,54,69,5,Independent,2283,1319574,<$585
15244,George Copeland,M,11,Wilson High School,87,76,5,Independent,2283,1319574,<$585
15245,Christopher Stewart,M,11,Wilson High School,43,39,5,Independent,2283,1319574,<$585
15246,Pamela Little,F,11,Wilson High School,77,95,5,Independent,2283,1319574,<$585
15247,Carrie Johnson,F,11,Wilson High School,69,88,5,Independent,2283,1319574,<$585
15248,David Rose,M,11,Wilson High School,53,60,5,Independent,2283,1319574,<$585
15249,Nicole Mcdowell,F,10,Wilson High School,84,77,5,Independent,2283,1319574,<$585
15250,Dorothy Miller,F,10,Wilson High School,82,71,5,Independent,2283,1319574,<$585
15251,James Douglas,M,11,Wilson High School,60,84,5,Independent,2283,1319574,<$585
15252,Jared Thomas,M,9,Wilson High School,58,52,5,Independent,2283,1319574,<$585
15253,Lisa Ortiz,F,10,Wilson High School,40,52,5,Independent,2283,1319574,<$585
15254,Scott Sanchez,M,9,Wilson High School,79,59,5,Independent,2283,1319574,<$585
15255,Lisa Phillips,F,9,Wilson High School,43,95,5,Independent,2283,1319574,<$585
15256,Christopher Morales,M,10,Wilson High School,91,78,5,Independent,2283,1319574,<$585
15257,Jeff Mcdowell,M,11,Wilson High School,48,89,5,Independent,2283,1319574,<$585
15258,Autumn Rush,F,12,Wilson High School,70,48,5,Independent,2283,1319574,<$585
15259,Susan Hansen,F,11,Wilson High School,66,53,5,Independent,2283,1319574,<$585
15260,Luke Fuller,M,10,Wilson High School,96,75,5,Independent,2283,1319574,<$585
15261,William Cox,M,10,Wilson High School,46,62,5,Independent,2283,1319574,<$585
15262,Glenn Allison,M,10,Wilson High School,77,64,5,Independent,2283,1319574,<$585
15263,David Chan,M,10,Wilson High School,95,99,5,Independent,2283,1319574,<$585
15264,Rodney Brown,M,9,Wilson High School,65,57,5,Independent,2283,1319574,<$585
15265,Vincent Browning,M,11,Wilson High School,93,66,5,Independent,2283,1319574,<$585
15266,Angela Davenport,F,10,Wilson High School,55,76,5,Independent,2283,1319574,<$585
15267,Lisa Davis,F,10,Wilson High School,75,62,5,Independent,2283,1319574,<$585
15268,Erin Bailey,F,10,Wilson High School,74,57,5,Independent,2283,1319574,<$585
15269,Joshua Harris,M,9,Wilson High School,53,66,5,Independent,2283,1319574,<$585
15270,Andre Mosley,M,9,Wilson High School,48,56,5,Independent,2283,1319574,<$585
15271,Dana Park,F,12,Wilson High School,80,99,5,Independent,2283,1319574,<$585
15272,Brian Lopez,M,11,Wilson High School,54,42,5,Independent,2283,1319574,<$585
15273,Elizabeth Solis,F,10,Wilson High School,74,83,5,Independent,2283,1319574,<$585
15274,Timothy Chavez Jr.,M,9,Wilson High School,89,87,5,Independent,2283,1319574,<$585
15275,Deborah Jones,F,12,Wilson High School,46,88,5,Independent,2283,1319574,<$585
15276,Kevin Hall,M,9,Wilson High School,92,96,5,Independent,2283,1319574,<$585
15277,Christopher Henry,M,12,Wilson High School,40,61,5,Independent,2283,1319574,<$585
15278,Christopher Hart,M,11,Wilson High School,98,83,5,Independent,2283,1319574,<$585
15279,Donna Beasley,F,11,Wilson High School,92,69,5,Independent,2283,1319574,<$585
15280,Rebecca Martin,F,11,Wilson High School,89,89,5,Independent,2283,1319574,<$585
15281,Susan Bowen,F,9,Wilson High School,91,64,5,Independent,2283,1319574,<$585
15282,Jeffery Hamilton,M,9,Wilson High School,89,63,5,Independent,2283,1319574,<$585
15283,Charles Webb,M,12,Wilson High School,87,77,5,Independent,2283,1319574,<$585
15284,Aaron Gonzalez,M,10,Wilson High School,64,56,5,Independent,2283,1319574,<$585
15285,Stacie Bowman,F,11,Wilson High School,63,93,5,Independent,2283,1319574,<$585
15286,Sharon Pacheco,F,9,Wilson High School,54,48,5,Independent,2283,1319574,<$585
15287,Michele Oconnell MD,F,9,Wilson High School,73,58,5,Independent,2283,1319574,<$585
15288,Stephanie Scott,F,12,Wilson High School,93,73,5,Independent,2283,1319574,<$585
15289,Matthew Murray,M,12,Wilson High School,95,86,5,Independent,2283,1319574,<$585
15290,Charles Mccormick,M,11,Wilson High School,79,75,5,Independent,2283,1319574,<$585
15291,Gabriel Anderson,M,9,Wilson High School,50,85,5,Independent,2283,1319574,<$585
15292,Alejandra Church,F,12,Wilson High School,60,78,5,Independent,2283,1319574,<$585
15293,Monica Shaw,F,12,Wilson High School,40,69,5,Independent,2283,1319574,<$585
15294,Lee Mahoney,M,12,Wilson High School,56,50,5,Independent,2283,1319574,<$585
15295,Timothy Saunders,M,11,Wilson High School,45,93,5,Independent,2283,1319574,<$585
15296,Matthew Richardson,M,11,Wilson High School,80,71,5,Independent,2283,1319574,<$585
15297,Mary Lam,F,9,Wilson High School,71,59,5,Independent,2283,1319574,<$585
15298,Elizabeth Tran MD,F,11,Wilson High School,66,97,5,Independent,2283,1319574,<$585
15299,Russell Manning,M,11,Wilson High School,43,64,5,Independent,2283,1319574,<$585
15300,Bradley Johnson,M,11,Wilson High School,97,41,5,Independent,2283,1319574,<$585
15301,David Glenn,M,12,Wilson High School,88,77,5,Independent,2283,1319574,<$585
15302,Danielle Ryan,F,10,Wilson High School,46,44,5,Independent,2283,1319574,<$585
15303,Jacqueline Rogers,F,11,Wilson High School,97,42,5,Independent,2283,1319574,<$585
15304,Grace Martin,F,10,Wilson High School,99,70,5,Independent,2283,1319574,<$585
15305,Brianna Fritz,F,10,Wilson High School,61,70,5,Independent,2283,1319574,<$585
15306,Michael Kennedy,M,11,Wilson High School,41,45,5,Independent,2283,1319574,<$585
15307,Henry Hall,M,11,Wilson High School,81,89,5,Independent,2283,1319574,<$585
15308,Andrea Murphy,F,12,Wilson High School,89,59,5,Independent,2283,1319574,<$585
15309,Natalie Williams,F,9,Wilson High School,41,51,5,Independent,2283,1319574,<$585
15310,Joseph Lamb,M,11,Wilson High School,86,60,5,Independent,2283,1319574,<$585
15311,Raymond Nguyen,M,9,Wilson High School,54,62,5,Independent,2283,1319574,<$585
15312,Nicole Jones,F,9,Wilson High School,70,66,5,Independent,2283,1319574,<$585
15313,Catherine Hubbard,F,9,Wilson High School,87,41,5,Independent,2283,1319574,<$585
15314,Juan Becker,M,12,Wilson High School,46,93,5,Independent,2283,1319574,<$585
15315,Thomas Stewart,M,12,Wilson High School,60,89,5,Independent,2283,1319574,<$585
15316,Maria Craig,F,11,Wilson High School,94,55,5,Independent,2283,1319574,<$585
15317,Christine Stafford,F,9,Wilson High School,86,91,5,Independent,2283,1319574,<$585
15318,Darlene Meadows,F,10,Wilson High School,84,76,5,Independent,2283,1319574,<$585
15319,Robert Mckee,M,10,Wilson High School,43,57,5,Independent,2283,1319574,<$585
15320,Yvonne Smith,F,9,Wilson High School,51,67,5,Independent,2283,1319574,<$585
15321,Miguel Short,M,9,Wilson High School,86,53,5,Independent,2283,1319574,<$585
15322,Ryan Cruz,M,12,Wilson High School,78,72,5,Independent,2283,1319574,<$585
15323,Monica Holt,F,10,Wilson High School,53,52,5,Independent,2283,1319574,<$585
15324,Timothy Brown,M,11,Wilson High School,61,71,5,Independent,2283,1319574,<$585
15325,Eric Lee,M,9,Wilson High School,40,70,5,Independent,2283,1319574,<$585
15326,Kari Murphy,F,10,Wilson High School,74,87,5,Independent,2283,1319574,<$585
15327,Nicolas Valenzuela,M,9,Wilson High School,71,54,5,Independent,2283,1319574,<$585
15328,Roger Jackson,M,12,Wilson High School,85,96,5,Independent,2283,1319574,<$585
15329,Shirley Schmidt,F,9,Wilson High School,97,44,5,Independent,2283,1319574,<$585
15330,Michael Jacobs,M,9,Wilson High School,61,70,5,Independent,2283,1319574,<$585
15331,Robert Roberts,M,11,Wilson High School,96,78,5,Independent,2283,1319574,<$585
15332,Joseph Johnson,M,12,Wilson High School,65,91,5,Independent,2283,1319574,<$585
15333,Michelle Malone,F,10,Wilson High School,81,70,5,Independent,2283,1319574,<$585
15334,Michael Wallace,M,9,Wilson High School,44,95,5,Independent,2283,1319574,<$585
15335,Peter Anderson,M,10,Wilson High School,43,69,5,Independent,2283,1319574,<$585
15336,Stephen Jackson,M,9,Wilson High School,83,89,5,Independent,2283,1319574,<$585
15337,Amanda Ward,F,10,Wilson High School,56,69,5,Independent,2283,1319574,<$585
15338,Chad Hayes,M,10,Wilson High School,42,40,5,Independent,2283,1319574,<$585
15339,Nancy Lawson,F,12,Wilson High School,74,51,5,Independent,2283,1319574,<$585
15340,Albert Wilson,M,12,Wilson High School,57,43,5,Independent,2283,1319574,<$585
15341,Natalie Thomas,F,11,Wilson High School,67,78,5,Independent,2283,1319574,<$585
15342,Elizabeth Foster,F,11,Wilson High School,61,55,5,Independent,2283,1319574,<$585
15343,Michael Welch,M,9,Wilson High School,89,53,5,Independent,2283,1319574,<$585
15344,Erica Schmidt,F,10,Wilson High School,93,64,5,Independent,2283,1319574,<$585
15345,Harold Osborn,M,9,Wilson High School,57,98,5,Independent,2283,1319574,<$585
15346,Anthony Walker,M,12,Wilson High School,55,48,5,Independent,2283,1319574,<$585
15347,Joseph Butler,M,12,Wilson High School,74,96,5,Independent,2283,1319574,<$585
15348,Chris Wilson,M,10,Wilson High School,66,74,5,Independent,2283,1319574,<$585
15349,Stephanie Stewart,F,12,Wilson High School,93,39,5,Independent,2283,1319574,<$585
15350,Emma Hawkins,F,9,Wilson High School,78,68,5,Independent,2283,1319574,<$585
15351,Kelly Freeman,F,11,Wilson High School,82,89,5,Independent,2283,1319574,<$585
15352,Kevin Davis,M,11,Wilson High School,78,82,5,Independent,2283,1319574,<$585
15353,Felicia Williams,F,11,Wilson High School,66,47,5,Independent,2283,1319574,<$585
15354,David Hansen,M,11,Wilson High School,67,90,5,Independent,2283,1319574,<$585
15355,Keith Williams,M,12,Wilson High School,92,89,5,Independent,2283,1319574,<$585
15356,Emily Lin,F,9,Wilson High School,98,75,5,Independent,2283,1319574,<$585
15357,Sharon Thomas,F,9,Wilson High School,45,61,5,Independent,2283,1319574,<$585
15358,David Rogers,M,11,Wilson High School,85,95,5,Independent,2283,1319574,<$585
15359,Emily Smith,F,12,Wilson High School,75,65,5,Independent,2283,1319574,<$585
15360,Anne Barrett,F,11,Wilson High School,70,72,5,Independent,2283,1319574,<$585
15361,Joshua Casey,M,9,Wilson High School,86,39,5,Independent,2283,1319574,<$585
15362,Laura Cardenas,F,11,Wilson High School,52,98,5,Independent,2283,1319574,<$585
15363,Bradley Moore,M,9,Wilson High School,65,48,5,Independent,2283,1319574,<$585
15364,Sarah Chaney DDS,F,10,Wilson High School,60,40,5,Independent,2283,1319574,<$585
15365,Dylan Jackson,M,9,Wilson High School,41,91,5,Independent,2283,1319574,<$585
15366,Connie Hanson,F,11,Wilson High School,42,64,5,Independent,2283,1319574,<$585
15367,Jennifer Love,F,11,Wilson High School,85,93,5,Independent,2283,1319574,<$585
15368,Jordan West,M,9,Wilson High School,93,51,5,Independent,2283,1319574,<$585
15369,Rachael Cameron,F,9,Wilson High School,62,78,5,Independent,2283,1319574,<$585
15370,Elizabeth Thomas,F,9,Wilson High School,97,75,5,Independent,2283,1319574,<$585
15371,Isabella Williams,F,9,Wilson High School,64,42,5,Independent,2283,1319574,<$585
15372,Lynn Stanley,F,12,Wilson High School,68,87,5,Independent,2283,1319574,<$585
15373,Abigail Blair,F,10,Wilson High School,82,94,5,Independent,2283,1319574,<$585
15374,Jenna Rodriguez,F,11,Wilson High School,50,62,5,Independent,2283,1319574,<$585
15375,Mary Rose,F,9,Wilson High School,87,67,5,Independent,2283,1319574,<$585
15376,John Diaz,M,10,Wilson High School,44,97,5,Independent,2283,1319574,<$585
15377,Debra Vance,F,9,Wilson High School,66,74,5,Independent,2283,1319574,<$585
15378,Dominic Mitchell,M,9,Wilson High School,89,92,5,Independent,2283,1319574,<$585
15379,Richard Wong,M,12,Wilson High School,69,81,5,Independent,2283,1319574,<$585
15380,Andrew James,M,12,Wilson High School,43,55,5,Independent,2283,1319574,<$585
15381,Kevin Haney,M,9,Wilson High School,74,94,5,Independent,2283,1319574,<$585
15382,Jason Tucker,M,11,Wilson High School,53,91,5,Independent,2283,1319574,<$585
15383,James Brown,M,9,Wilson High School,72,90,5,Independent,2283,1319574,<$585
15384,Timothy Jensen,M,9,Wilson High School,81,48,5,Independent,2283,1319574,<$585
15385,Tammy Garcia,F,9,Wilson High School,46,44,5,Independent,2283,1319574,<$585
15386,Jody Potts,F,11,Wilson High School,88,48,5,Independent,2283,1319574,<$585
15387,Christina Rich,F,9,Wilson High School,87,55,5,Independent,2283,1319574,<$585
15388,Jeremiah Wood,M,9,Wilson High School,48,71,5,Independent,2283,1319574,<$585
15389,Vanessa Howard,F,12,Wilson High School,80,64,5,Independent,2283,1319574,<$585
15390,Matthew Jensen,M,11,Wilson High School,93,42,5,Independent,2283,1319574,<$585
15391,Douglas Moore,M,10,Wilson High School,87,45,5,Independent,2283,1319574,<$585
15392,Brittney Lee,F,11,Wilson High School,51,46,5,Independent,2283,1319574,<$585
15393,Dylan Ferguson,M,12,Wilson High School,88,97,5,Independent,2283,1319574,<$585
15394,Edward Simpson,M,11,Wilson High School,80,68,5,Independent,2283,1319574,<$585
15395,Jessica Suarez,F,10,Wilson High School,68,87,5,Independent,2283,1319574,<$585
15396,Brittany Benitez,F,10,Wilson High School,82,57,5,Independent,2283,1319574,<$585
15397,Trevor Parsons,M,10,Wilson High School,41,42,5,Independent,2283,1319574,<$585
15398,Matthew Myers,M,10,Wilson High School,52,78,5,Independent,2283,1319574,<$585
15399,Joseph Scott,M,10,Wilson High School,91,66,5,Independent,2283,1319574,<$585
15400,Cindy Burnett,F,12,Wilson High School,89,41,5,Independent,2283,1319574,<$585
15401,Gina Lamb,F,11,Wilson High School,99,59,5,Independent,2283,1319574,<$585
15402,Martin Schneider,M,10,Wilson High School,51,93,5,Independent,2283,1319574,<$585
15403,Shane Hernandez,M,10,Wilson High School,96,77,5,Independent,2283,1319574,<$585
15404,Laura Shepherd,F,11,Wilson High School,52,42,5,Independent,2283,1319574,<$585
15405,Chelsea Warren,F,12,Wilson High School,87,77,5,Independent,2283,1319574,<$585
15406,Rhonda Payne,F,12,Wilson High School,99,72,5,Independent,2283,1319574,<$585
15407,William Williams,M,9,Wilson High School,71,92,5,Independent,2283,1319574,<$585
15408,John Cline,M,9,Wilson High School,49,79,5,Independent,2283,1319574,<$585
15409,Scott Gallagher,M,11,Wilson High School,48,60,5,Independent,2283,1319574,<$585
15410,Sharon Moody,F,9,Wilson High School,77,68,5,Independent,2283,1319574,<$585
15411,Vincent Watkins,M,12,Wilson High School,87,76,5,Independent,2283,1319574,<$585
15412,Mrs. Brooke Henry DDS,F,11,Wilson High School,45,81,5,Independent,2283,1319574,<$585
15413,James Pham,M,10,Wilson High School,96,49,5,Independent,2283,1319574,<$585
15414,Robin Brooks,F,10,Wilson High School,48,74,5,Independent,2283,1319574,<$585
15415,Douglas Little,M,9,Wilson High School,69,87,5,Independent,2283,1319574,<$585
15416,Jason Anderson,M,9,Wilson High School,69,41,5,Independent,2283,1319574,<$585
15417,Caroline Romero,F,12,Wilson High School,93,79,5,Independent,2283,1319574,<$585
15418,Mark Wright,M,11,Wilson High School,72,73,5,Independent,2283,1319574,<$585
15419,Christopher Bradford,M,11,Wilson High School,43,63,5,Independent,2283,1319574,<$585
15420,Alexander Merritt,M,11,Wilson High School,45,49,5,Independent,2283,1319574,<$585
15421,James Walters,M,11,Wilson High School,97,69,5,Independent,2283,1319574,<$585
15422,Christian Campbell,M,10,Wilson High School,89,70,5,Independent,2283,1319574,<$585
15423,Matthew Evans,M,12,Wilson High School,55,68,5,Independent,2283,1319574,<$585
15424,Robert Anderson,M,12,Wilson High School,53,45,5,Independent,2283,1319574,<$585
15425,Melissa Brown,F,10,Wilson High School,46,77,5,Independent,2283,1319574,<$585
15426,Monica Shaffer,F,10,Wilson High School,93,80,5,Independent,2283,1319574,<$585
15427,Kimberly Williams,F,11,Wilson High School,72,89,5,Independent,2283,1319574,<$585
15428,Leslie Zamora,F,9,Wilson High School,46,47,5,Independent,2283,1319574,<$585
15429,Donna Thompson,F,10,Wilson High School,85,54,5,Independent,2283,1319574,<$585
15430,Gregory Carlson,M,11,Wilson High School,44,68,5,Independent,2283,1319574,<$585
15431,Alexis Turner,F,10,Wilson High School,85,85,5,Independent,2283,1319574,<$585
15432,Kimberly Carroll,F,9,Wilson High School,69,54,5,Independent,2283,1319574,<$585
15433,Franklin Humphrey,M,11,Wilson High School,95,52,5,Independent,2283,1319574,<$585
15434,Lisa Coleman,F,11,Wilson High School,89,78,5,Independent,2283,1319574,<$585
15435,Craig Hall,M,11,Wilson High School,49,58,5,Independent,2283,1319574,<$585
15436,Angelica Hobbs,F,10,Wilson High School,89,89,5,Independent,2283,1319574,<$585
15437,Annette Martin,F,9,Wilson High School,64,74,5,Independent,2283,1319574,<$585
15438,Melissa Jordan,F,11,Wilson High School,48,44,5,Independent,2283,1319574,<$585
15439,Kenneth Sweeney,M,9,Wilson High School,71,87,5,Independent,2283,1319574,<$585
15440,Jennifer Martin,F,10,Wilson High School,46,63,5,Independent,2283,1319574,<$585
